id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_ids,director_ids
tm678035,Uncle Naji in UAE,MOVIE,2019,95,"comedy, horror",AE,5.0,60.0,1.272,10.0,"1326118, 1326121, 1326123, 1326126, 1325296",1326091
tm507191,Mayday Life,MOVIE,2019,112,"music, documentation",TW,6.7,129.0,16.787,8.0,"128160, 251777, 52227, 39459, 1017220, 260420, 104419, 659915, 1125710, 41839, 673393, 700534, 700536, 1125626, 281339, 36573, 342111",1125713
tm836501,Super Monsters: Vida's First Halloween,MOVIE,2019,24,"comedy, animation",,5.9,37.0,2.494,5.0,,
ts236850,Children of Adam,SHOW,2020,40,"drama, action",LB,7.7,186.0,3.843,8.5,"1540319, 1133027, 1540181, 1100470, 1110079",
tm977772,40 Sticks,MOVIE,2020,93,thriller,,5.7,103.0,0.84,6.0,,1239937
tm430120,Belmonte,MOVIE,2019,75,"drama, comedy, european","UY, MX, ES",6.1,382.0,2.003,5.5,"158336, 287563, 1023918, 1023920, 1023921, 1023926, 948598",158334
tm981770,An Unremarkable Christmas,MOVIE,2020,83,"comedy, drama",CO,3.2,141.0,3.963,6.5,"395496, 1448833, 1982990, 173007",369224
ts222512,Nailed It! France,SHOW,2019,34,reality,,6.5,112.0,1.4,8.5,"1852810, 594429",
tm929614,GIMS: On the Record,MOVIE,2020,96,"music, documentation",FR,6.8,209.0,4.812,7.3,650648,934831
tm474405,Between Maybes,MOVIE,2019,107,"drama, romance","PH, JP",6.2,173.0,1.939,4.0,"208007, 58833, 1669714, 224916, 263288, 2413628",157723
tm454338,Alone/Together,MOVIE,2019,103,"romance, drama",PH,6.6,466.0,1.6,6.8,"736704, 164739, 70052, 164740, 139045, 204824, 192477, 191966",158359
tm885948,"Yours Sincerely, Kanan Gill",MOVIE,2020,72,comedy,IN,7.1,969.0,2.638,6.1,730002,795897
ts235916,Ladies Up,SHOW,2020,17,"reality, comedy",IN,4.3,237.0,1.598,8.0,"1382632, 1382633, 1382634, 941054",
tm912399,We Are One,MOVIE,2020,86,documentation,FR,4.7,93.0,3.168,5.8,,671379
tm834608,Alelí,MOVIE,2019,88,"comedy, drama",UY,6.3,377.0,10.225,6.3,"66113, 2111451, 2008939, 278459, 175839",297763
tm925490,Ainu Mosir,MOVIE,2020,84,drama,"CN, JP, US",6.6,236.0,1.177,7.0,"1692225, 264779, 1691699, 47002, 1692415",271548
tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,130,"drama, comedy",IN,7.6,203.0,1.015,8.0,"1836003, 10211, 70341, 1033735, 421960, 1836394, 247723, 1836752, 361137, 302162, 214706, 61588, 194552, 67130, 266651, 1836316, 684062",10211
tm947446,Finding Agnes,MOVIE,2020,105,drama,PH,5.0,158.0,1.801,5.5,"813667, 1673539, 145930, 260734, 183150, 164759, 157404, 146942, 1673535",424372
tm812783,Daniel Sosa: Maleducado,MOVIE,2019,54,comedy,,6.1,75.0,4.044,6.5,1150127,940069
tm976519,The App That Stole Christmas,MOVIE,2020,63,"comedy, drama",US,3.7,734.0,2.678,4.5,"1678337, 21733, 1678058, 44686, 912, 135504, 28690, 866483, 1678430",234503
tm822271,Crazy Awesome Teachers,MOVIE,2020,101,"comedy, drama",ID,6.1,452.0,4.187,5.3,"1069204, 1556887, 1556888, 1556889, 1556890, 1556891, 1556892, 1556893, 1556894, 1556896, 903585, 877986, 1507235, 239908, 877988, 270758, 1556898, 692909, 1556913, 957234, 1556920, 1557177, 161726, 1556926, 165440, 141251, 360516, 1385932, 850125, 1383885, 1556947, 697818, 1556955, 1094883, 1133029, 265450, 969197, 265454, 744820",315923
tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,25,"animation, family",,5.7,39.0,11.049,5.8,"1720545, 26697, 1720778, 211627, 1463091, 88310, 25814, 1720926",85751
ts215862,True Tunes,SHOW,2019,3,"family, animation",US,8.0,13.0,1.522,10.0,,
tm816983,In Paradox,MOVIE,2019,95,"thriller, fantasy",KW,5.0,147.0,1.234,4.0,"1000929, 1055077",1253353
tm461907,Rakkhosh,MOVIE,2019,113,horror,IN,4.8,184.0,3.565,6.1,"910721, 175636, 139417, 65821, 1145687, 1145688, 1145689, 1145690, 1145691, 1145692, 1145693, 1145694, 1145695, 1145696, 1145697, 30435, 38638, 234479, 301558","898837, 958590"
tm983849,Vir Das: Outside in - The Lockdown Special,MOVIE,2020,50,comedy,,6.4,269.0,3.077,6.8,1344,1344
ts103918,The Good Bandit,SHOW,2019,44,"comedy, crime, drama, family",CO,7.8,99.0,4.072,7.4,"2318784, 296964, 331622, 357319, 2319134, 1279889, 729491, 378137, 725690, 930844, 31902",
tm854261,Leyla Everlasting,MOVIE,2020,112,comedy,TR,3.7,7499.0,2.482,3.8,"44295, 285192, 847273, 32757, 250878, 229466, 353054, 1324511",171186
tm464284,We Are Legends,MOVIE,2019,108,action,HK,5.2,195.0,1.663,5.0,"251269, 1034855, 248339, 249943, 26013",281903
tm460149,My Stupid Boss 2,MOVIE,2019,94,"comedy, drama",ID,6.6,457.0,1.706,5.9,"200641, 907393, 240355, 59965, 2096123, 1911976, 18442, 284159, 232715, 669773, 1559983, 162869, 1067006, 2096181, 2096187, 49309, 236702, 206079",240357
tm878492,Fate of Alakada,MOVIE,2020,114,comedy,NG,6.9,55.0,1.307,10.0,"1610979, 1603748, 1820263, 1820265, 1819657, 1820393, 1820330, 1819918, 1820278, 1602303",1302822
tm815438,Sab el-Burumbah,MOVIE,2019,95,comedy,EG,5.6,506.0,3.134,5.6,"1969921, 1299970, 139917, 701838, 1969937, 186005, 705557, 139804, 1970077, 196914, 1091638, 163131, 958015, 958016, 1151553, 710979, 1274435, 1340631, 871386, 1970281, 912622, 1289071, 141170, 1970300",772256
tm472231,Si Doel the Movie 2,MOVIE,2019,95,"romance, drama",ID,6.8,183.0,1.332,7.3,"360866, 229349, 68733, 913975, 1294141",229349
tm462809,The Wedding Shaman,MOVIE,2019,111,"drama, romance",ID,7.1,161.0,3.818,6.5,"285188, 232715, 920846, 392084, 146966, 270754, 270758, 165440, 127688, 1230542, 669778, 208595, 271704, 697818, 697823, 815334, 691303, 1134698, 2287603, 68732, 89725, 89726",640067
tm836077,Holy Expectations,MOVIE,2019,89,comedy,CO,5.2,26.0,2.294,6.5,,
tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,128,"comedy, romance, drama",IN,6.1,376.0,0.982,5.5,"819009, 1077699, 1058342, 1139209, 1131252, 67677, 329558, 67383, 1052989",875402
tm842976,Go! The Unforgettable Party,MOVIE,2019,60,"music, family",AR,5.1,144.0,12.439,7.6,"1477369, 974986, 817202, 183158",916239
tm426634,The Day I Lost My Shadow,MOVIE,2019,94,drama,"LB, QA, SY, FR",6.1,244.0,0.796,6.0,,642677
tm452578,Miranda Sings Live... Your Welcome,MOVIE,2019,61,"comedy, music",US,5.4,424.0,3.222,5.7,"317738, 254397, 1134013",37676
tm921230,Story of Kale: When Someone's in Love,MOVIE,2020,77,"drama, romance",ID,6.4,279.0,2.048,7.0,"260963, 948647, 1645607, 1249906, 259827, 1645590, 600409",247998
tm450129,Sakaling Maging Tayo,MOVIE,2019,90,"romance, comedy",PH,7.0,76.0,1.506,8.0,"48673, 724653, 717685, 139254, 208760, 240765",243105
tm810873,Thottappan,MOVIE,2019,140,drama,IN,6.9,373.0,1.86,6.0,"192193, 165378, 296230, 590823, 68296, 1131593, 163434, 1131594, 1895854, 136143, 228401, 163091, 1045587, 237110, 226998, 1131546",227001
tm981675,Super Monsters: Santa's Super Monster Helpers,MOVIE,2020,24,"animation, family",US,4.5,25.0,1.97,7.7,"182985, 1094300, 813509",1716544
ts222362,Mighty Little Bheem: Diwali,SHOW,2019,6,"comedy, animation",,7.7,35.0,0.9,10.0,,
tm460199,High End Yaariyaan,MOVIE,2019,140,"romance, comedy, drama, family",IN,5.4,1525.0,2.169,7.5,"813793, 302882, 752741, 1133423, 1253777, 1103347, 228595, 878547, 163062, 1366740, 1014904, 206425, 1312926, 2043711",247054
tm463814,Edoardo Ferrario: Temi Caldi,MOVIE,2019,65,comedy,IT,6.5,134.0,3.299,6.9,1072882,1377276
tm1080445,The Gray Man,MOVIE,2022,128,"thriller, action","US, CZ",6.6,46071.0,510.268,6.851,"2462722, 684420, 28806, 1831562, 1036683, 1055244, 2462590, 2219668, 7061, 2462742, 2462740, 236952, 1122841, 2462746, 660761, 227228, 397725, 81693, 801692, 921504, 124577, 2462756, 16934, 66982, 2462758, 653481, 80431, 5808, 2462642, 1843, 1101364, 2462645, 86581, 2462647, 76344, 28090, 2462651, 61884, 2462782, 1883841, 183873, 877893, 1006534, 1457864, 2462664, 61386, 8781, 2462800, 52058, 589146, 11866, 3037, 605406, 1223773, 2462684, 21601, 2462818, 32355, 2462564, 802788, 249962, 2462573, 2462574, 1005422, 2462702, 2462576, 4084, 2424693, 2462711, 322680, 275321, 8830","28805, 28806"
ts252861,Resident Evil,SHOW,2022,51,"scifi, thriller, action, horror",US,3.7,24982.0,1387.392,5.956,"20641, 68489, 856210, 92021, 933019, 992414",
tm463762,RRR,MOVIE,2022,187,"drama, action",IN,8.0,87515.0,53.526,7.8,"45443, 748431, 952093, 796196, 124581, 6835, 2052157, 1852094, 74175, 2108222, 962, 64201, 163146, 1495241, 104915, 1259863, 442850, 58598, 163432, 802153, 752500, 63996, 2307327",45443
tm305129,Sing 2,MOVIE,2021,110,"comedy, family, fantasy, music, drama, animation",US,7.4,58423.0,545.619,8.052,"4096, 250880, 424193, 108294, 2280839, 4618, 2315, 1068554, 103053, 1678, 611343, 4624, 28944, 28946, 2280973, 20372, 89358, 13590, 5648, 1124498, 4249, 1690, 22298, 28954, 2280729, 7198, 5150, 84899, 2198948, 871075, 28968, 31147, 12588, 58669, 2284715, 2280749, 2280748, 7991, 17976, 4665, 1082, 233274, 2281026, 1137607, 2281038, 672334, 1379536, 672339, 4954, 3932, 56159, 23647, 13923, 5479, 15336, 2280810, 1266026, 195702, 504, 2297, 2280828, 856318",7198
tm852360,The Man from Toronto,MOVIE,2022,110,"action, thriller, drama, romance, comedy",US,5.8,31497.0,1439.906,6.449,"839777, 62050, 37431, 55558, 75914, 2348, 19024, 1191472, 9202, 8531, 1581140, 49141, 9750, 36403, 5432, 667834, 7164, 1759",6950
tm1126268,Hustle,MOVIE,2022,117,"drama, sport, comedy",US,7.4,89770.0,746.928,7.9,"919554, 2040836, 2451469, 2451471, 2451473, 693778, 2040851, 2451475, 2451474, 2451483, 2451484, 2040863, 2451490, 2451494, 2451496, 2451498, 1344044, 2451503, 2451509, 2451515, 20051, 1223764, 842844, 1986142, 458348, 1402476, 2681, 1405052, 86659, 725651, 1169059, 82625, 2427601, 1069267, 15061, 363735, 13527, 363742, 12521, 1217282, 433417, 2317, 433421, 2451448, 2329, 2451230, 2451232, 2406695, 2451253, 2427711, 2451263, 2451275, 66893, 2451281, 904019, 2451283, 2451303, 2260849, 22389, 2427771, 1768837, 140171, 2451345, 2040739, 2406836, 20932, 2451398, 375752, 2451403, 69071, 2451408, 2451418, 1991134, 27109, 2451432, 2396651, 11247, 1637359, 1637361, 2406901, 1637368, 2451454",281234
tm1020438,Spiderhead,MOVIE,2022,106,"scifi, thriller, drama, action, crime",US,5.4,43239.0,996.869,5.8,"1736, 606605, 1411311, 123536, 1570513, 29363, 26387, 1909, 31190, 1313048, 1908698, 1191740, 1712926",6623
ts271450,The Lincoln Lawyer,SHOW,2022,50,"crime, drama, thriller",US,7.7,30295.0,68.925,8.1,"15296, 14507, 907, 192701, 83326",
ts277084,Man vs. Bee,SHOW,2022,11,"comedy, family",GB,6.8,22287.0,260.169,7.477,8786,
tm1067148,The Sea Beast,MOVIE,2022,115,"comedy, family, fantasy, scifi, animation",US,7.1,18852.0,1723.363,7.634,"27906, 19854, 8851, 50708, 259744, 116768, 4518, 960424, 2289064, 101805, 37939, 7991, 10809, 3263, 8642, 359119, 2238184, 251375, 938610, 36469, 595320, 249850, 2173695",6779
tm1226954,Girl in the Picture,MOVIE,2022,102,"documentation, crime",US,7.3,9786.0,219.908,7.196,"2429094, 2429353, 2429132, 250253, 372377, 2429146",253507
ts356995,How to Change Your Mind,SHOW,2022,54,documentation,US,8.2,627.0,19.552,7.0,40853,
ts269395,God's Favorite Idiot,SHOW,2022,27,"comedy, fantasy",US,5.7,4196.0,7.322,7.0,"993987, 89795, 4485, 4486, 11953, 11794, 7954, 1054228, 4476",
ts353844,Keep Sweet: Pray and Obey,SHOW,2022,49,"crime, documentation",US,7.4,7174.0,10.307,7.4,,
tm1143265,Incantation,MOVIE,2022,111,horror,TW,6.2,5660.0,2274.044,7.4,"2239457, 291972, 2315719, 628178, 2323065, 1775260",196662
tm957290,Umma,MOVIE,2022,83,"horror, drama",US,4.6,4583.0,155.039,5.9,"14336, 1538889, 37812, 10360, 9689, 6718",287164
ts306335,"Boo, Bitch",SHOW,2022,25,"scifi, comedy",US,5.7,2203.0,481.983,6.5,"207685, 833894, 739913, 2040682, 79788, 263469, 2085519, 1020976, 75889, 692338, 840787, 88375, 2261656, 117401, 1988634, 816252, 269566",
tm1043537,Operation Mincemeat,MOVIE,2022,128,"drama, war, history","GB, US",6.6,18893.0,44.29,6.7,"36096, 9089, 5509, 100109, 226960, 10001, 10004, 10276, 396838, 103593, 178224, 660656, 20791, 1009852, 597951, 106306, 35138, 81861, 8774, 590154, 279755, 42444, 203598, 164561, 80343, 18015, 4448, 615519, 506217, 841067, 4972, 51951, 81016, 590841",31941
ts215951,Midnight Mass,SHOW,2021,64,"fantasy, horror, action, drama, scifi",US,7.7,106385.0,73.108,7.613,"66082, 49730, 1801988, 31750, 55818, 85002, 2031, 8915, 7155, 934099, 6262, 23380, 1241, 119579, 2043804, 6175",
ts108385,Inventing Anna,SHOW,2022,68,drama,US,6.8,61061.0,74.876,6.8,"21894, 82952, 235001, 2295442, 21907, 79252, 33173, 590486, 51867, 1948, 83357, 984098, 20898, 3750, 92716, 259252, 2296375, 27582, 47936, 1226183, 1770455, 124766, 1121, 20450, 12021, 957558, 995063, 1101560, 2294009, 190458, 83455",
tm928497,Valley of the Dead,MOVIE,2022,101,"comedy, horror, war, fantasy, thriller, action",ES,6.5,114.0,1668.296,6.303,"306052, 339079, 9096, 746122, 268556, 668173, 71060, 71073, 1249444, 82214, 1832998, 1832753, 98504, 1061326, 82138, 70626, 1833062, 115061, 2681, 1832703","72763, 72756"
ts308317,Snowflake Mountain,SHOW,2022,38,reality,GB,4.9,691.0,3.681,6.7,,
tm1228854,Bill Burr: Live at Red Rocks,MOVIE,2022,82,"comedy, documentation",,7.8,1281.0,16.145,6.9,12204,29693
ts264270,Anatomy of a Scandal,SHOW,2022,46,"drama, thriller","GB, US",7.0,23981.0,11.678,7.5,"36225, 6377, 55978, 5387, 2330089, 110990, 1581806, 9910, 1149118",
ts222333,Arcane,SHOW,2021,41,"scifi, action, drama, animation, fantasy",US,9.0,186899.0,106.45,9.081,"84739, 19333, 32492, 3893, 45111, 11519",
ts220305,Squid Game,SHOW,2021,55,"action, thriller, drama",KR,8.0,426967.0,361.925,7.821,"1785187, 195653, 847045, 243432, 45833, 547338, 200276, 2020885, 784991",
ts271437,Money Heist (Korean Remake),SHOW,2022,70,"action, drama, thriller, crime",KR,5.2,5142.0,904.326,7.998,"94721, 106120, 341391, 597010, 1090202, 191518, 71074, 2428460, 96432, 6323, 12227, 200276, 259669, 243543, 879321, 249960, 1010664, 594540, 597614, 1278705",306360
tm1082564,The Adam Project,MOVIE,2022,106,"drama, action, comedy, scifi",US,6.7,183489.0,317.154,7.106,"1870114, 209496, 1362234, 44142, 753497, 3280, 6066, 1683155, 1844, 8824, 3385, 1005018, 6108, 2313117, 230271",590681
ts217231,Heartstopper,SHOW,2022,28,"romance, drama",GB,8.7,45476.0,165.66,9.027,"55977, 2292300, 2175830, 1895823",
ts225061,Pieces of Her,SHOW,2022,51,"drama, crime, thriller",US,6.3,22435.0,18.516,6.6,"38624, 16586",1013639
ts223537,Maid,SHOW,2021,54,"drama, comedy",US,8.4,77885.0,0.6,8.0,"14116, 1190, 100172, 1894225, 76340, 32789, 17112",
tm856378,Don't Look Up,MOVIE,2021,138,"comedy, drama, scifi",US,7.2,515337.0,120.874,7.208,"1500162, 17538, 32262, 33165, 231315, 917, 2322454, 9241, 7065, 2719, 1696, 3361, 2185120, 2173347, 184226, 380578, 2859, 61867, 1683375, 1616560, 1843, 2185524, 42555, 6716, 1677115, 437949, 2185531, 437952, 25794, 2185155, 214726, 1904328, 1919560, 2185032, 1942217, 2185036, 1302733, 76238, 477650, 727508, 2185173, 7382, 2185179, 1756, 1118, 612190, 266106, 1261537, 2185058, 54245, 2185189, 2185063, 1642728, 1641, 4073, 40298, 5741, 1634670, 238, 5744, 1261940, 930805, 23798, 1729528, 2185722, 821631",1092
tm674063,The Power of the Dog,MOVIE,2021,126,"drama, romance, western","GB, AU, CA, GR, NZ",6.8,164844.0,41.183,6.8,"973698, 2058628, 2058886, 20358, 2058644, 18839, 84376, 249368, 100511, 120607, 28705, 239393, 2058787, 10532, 97701, 10534, 1089700, 26404, 4395, 204973, 2734, 596143, 2058546, 1397301, 8758, 2058806, 633654, 729526, 38461, 264766, 818121, 1419479, 99160, 45148, 437342, 1592801, 1902311, 16748, 1422446, 3314, 1396, 2058749",31231
ts356887,How To Build a Sex Room,SHOW,2022,42,reality,US,5.3,181.0,8.976,8.1,,
ts328671,"BASTARD‼ -Heavy Metal, Dark Fantasy-",SHOW,2022,25,"animation, action, scifi, comedy, fantasy",JP,6.7,854.0,23.009,6.8,"35876, 861733, 3590, 92457, 47019, 453970, 10870, 249",
ts288808,The Longest Night,SHOW,2022,45,"action, crime, drama, thriller",ES,5.8,502.0,0.6,6.643,"46657, 71073, 388610, 26595, 1529505, 19916, 90254, 2038767, 204272, 9905, 724787, 1218644, 286686, 71063, 323097, 31838",2362472
ts319426,You Don't Know Me,SHOW,2021,56,"drama, crime",GB,6.9,4037.0,6.332,6.3,"1155169, 1940099, 1440844, 1178766, 704114, 353462, 787830, 205626, 1448221",
tm1072066,Blasted,MOVIE,2022,114,"action, comedy, scifi",NO,4.8,1528.0,41.268,5.3,"1172837, 1748230, 6279, 1172841, 393679, 49329, 830898, 1163284, 1296341, 8886, 52824, 58462, 716826, 34268, 629181, 728542",1172833
ts255888,First Kill,SHOW,2022,49,"thriller, drama, fantasy, horror",US,6.4,23605.0,252.955,8.4,"2261025, 1283906, 82115, 97380, 1275479, 939816, 2233640, 171099, 1168169, 2261256, 658730, 2071256, 20955, 2262358, 30968, 2262361, 96763, 330207",
tm1221677,"Hello, Goodbye, and Everything in Between",MOVIE,2022,83,"drama, comedy, romance",US,4.9,1842.0,564.004,5.965,"2447237, 2197, 1272994, 235819, 1245740, 880052, 880311, 23608, 435384, 1240122, 590523, 251071, 6213, 23622, 33096, 1622601, 1341394, 253272, 1478510, 15985, 1014003, 57076",1562168
ts306526,Queen,SHOW,2022,49,drama,PL,7.1,815.0,8.782,7.3,"341090, 463974, 98857, 1360364, 838233",366677
ts311101,King of Stonks,SHOW,2022,47,"comedy, drama, thriller",DE,6.0,318.0,9.01,6.2,"176512, 642, 2458384, 2458385, 257556, 589603, 97572, 1698467, 941991, 1133224, 43946, 688, 1834291, 592314, 1079611, 1146043, 780730, 392256, 95042, 2453840, 164568, 420057, 40920, 783452, 1060578, 121446, 692457",
ts241363,Alba,SHOW,2021,50,drama,ES,6.2,511.0,87.031,7.1,"1599232, 880520, 96520, 1732362, 54155, 1732363, 1586321, 74385, 88863, 5550, 193330, 962359, 2615, 1389500, 589021, 507872, 1323492, 979820, 99836",
tm1044289,Interceptor,MOVIE,2022,98,"thriller, action, drama",AU,4.5,20007.0,438.512,6.13,"110851, 422073, 1815686, 3879, 59847, 2317705, 1865894, 1921803, 1736, 1466769, 1834612, 104664, 1345337, 2682, 69306, 45151",1921254
ts312082,Alchemy of Souls,SHOW,2022,80,"drama, action, thriller, scifi, comedy, fantasy, romance",KR,8.6,878.0,108.72,8.0,"397280, 1198789, 94731, 54508, 6318, 1153620, 749685, 613878, 144569, 831101, 227935",98241
ts90093,The Pentaverate,SHOW,2022,26,comedy,US,6.1,8726.0,8.239,5.9,"773536, 2297, 1120486, 9449, 951626, 3691, 102220, 77993, 6222, 241241, 594930, 10035, 4889, 2170",86707
ts307973,Murderville,SHOW,2022,34,"comedy, crime",US,6.8,11466.0,5.846,6.2,"4880, 48640, 101258, 881055",
ts270910,Vikings: Valhalla,SHOW,2022,51,"war, action, drama, history, romance",US,7.1,34833.0,236.161,7.98,"77889, 417538, 60547, 380874, 1313549, 86544, 200625, 591544",
tm1080083,The Lost Daughter,MOVIE,2021,122,drama,"GR, GB, US",6.7,58882.0,36.068,6.6,"2190977, 1859846, 4234, 589455, 1665565, 237364, 1259956, 322, 2190915, 2886, 2190920, 14544, 852, 2190934, 86488, 197083, 2089056, 2190948, 33253, 5734, 1128167, 773481, 1665642, 22910",15060
ts87242,Shadow and Bone,SHOW,2021,52,"scifi, drama, fantasy, action",US,7.6,80009.0,28.08,8.2,"698851, 7111, 1160365, 989489, 1219860, 1080629",
ts302437,Kung Fu Panda: The Dragon Knight,SHOW,2022,24,"action, animation, family, fantasy, comedy",US,5.9,742.0,656.832,7.5,"2898, 1964, 4677, 9174",
tm979026,"tick, tick... BOOM!",MOVIE,2021,121,drama,US,7.5,98370.0,33.246,7.8,"2143234, 770569, 1983497, 903186, 93208, 2143262, 2143268, 1148458, 592939, 1521199, 1148465, 2143286, 2143287, 1804344, 2142271, 2143298, 33861, 17994, 17493, 2143320, 3163, 2143323, 352351, 7272, 18539, 2143340, 75887, 1340533, 876671, 64137, 7306, 52364, 47251, 7316, 2143380, 635545, 1330853, 2143399, 1642665, 2143406, 11439, 295600, 29872, 2143407, 2143409, 227510, 2142905, 116922, 2142913, 7877, 2143430, 2143436, 2142927, 2142930, 1421526, 20186, 2143453, 610528, 2142436, 2143464, 430317, 1945337, 1819385, 2143484, 2142975, 2143489, 2142980, 79119, 959763, 1164563, 714517, 2142485, 2143512, 2143513, 1947421, 2143518, 1687327, 1261347, 29991, 2143527, 2143529, 2250543, 34106, 591674, 2142524, 1889086, 929603, 15691, 53586, 9555, 2143058, 989018, 951643, 1226592, 256868, 2040682, 29038, 25455, 16244, 1369980, 1123203, 138628, 67974, 2006412, 31631, 1851281, 2143122, 2143231, 31131, 2143137, 2142119, 1534375, 124329, 372138, 300460, 16838, 16847, 2143185, 35794, 318424, 33754, 2143197, 20982, 6650, 15867, 72703",116922
ts353837,"Web of Make Believe: Death, Lies and the Internet",SHOW,2022,57,"crime, documentation",US,6.1,1145.0,5.959,6.6,,
ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,26,"thriller, crime, drama, comedy",US,6.3,41822.0,14.902,7.0,"1947, 10054",31405
tm404856,Red Notice,MOVIE,2021,117,"thriller, action, comedy, crime",US,6.3,264194.0,311.673,6.775,"2695, 56458, 251024, 113554, 6037, 696855, 227228, 781740, 118832, 85684, 982582, 17852, 806719, 51392, 2625, 894274, 8905, 646861, 958926, 3280, 50640, 1590485, 1455829, 816860, 19691, 159724, 789368, 1973499",8905
ts317746,Café Minamdang,SHOW,2022,64,"drama, comedy, crime, thriller",KR,7.0,131.0,51.111,7.2,"96035, 44198, 955228, 195322, 117436, 95998",996219
ts354073,The Future Of,SHOW,2022,20,documentation,US,4.7,165.0,6.998,6.6,31190,
ts256710,Archive 81,SHOW,2022,54,"drama, scifi, horror, thriller",US,7.3,45954.0,61.695,7.4,"2817, 43624, 18410, 25552, 131571, 242615, 35870",
ts281927,Stay Close,SHOW,2021,47,"crime, drama, thriller",GB,6.9,30197.0,11.449,7.2,"124419, 34435, 751811, 9508, 362919, 642637, 76404, 32091, 1512060",
ts298766,Pirate Gold of Adak Island,SHOW,2022,29,reality,US,4.6,563.0,20.51,5.7,"2432490, 2432497, 2432499, 2432500, 2432502, 2432505",
ts225855,All of Us Are Dead,SHOW,2022,61,"action, drama, scifi, horror, thriller, fantasy",KR,7.5,45027.0,491.672,8.452,"958720, 1005444, 1198789, 100742, 847045, 917840, 158864, 782648, 589593","274954, 2106701"
